original_address,lat,lon,formatted,name,housenumber,street,suburb,county,postcode,district,city,state,state_code,country,country_code,confidence,confidence_city_level,confidence_street_level,attribution,attribution_license,attribution_url
"""465 OAK ST, SAN FRANCISCO, CA 94102""",37.77438567346939,-122.42690728571428,"465 Oak Street, San Francisco, CA 94102, United States of America",,465,Oak Street,,,94102,Western Addition,San Francisco,California,CA,United States,us,1,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""522 HAYES ST, SAN FRANCISCO, CA 94102""",37.7776646,-122.4166706,"Hayes Street, San Francisco, CA 94102, United States of America",Hayes Street,,Hayes Street,,,94102,Civic Center,San Francisco,California,CA,United States,us,0.5,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""519 GROVE ST, SAN FRANCISCO, CA 94102""",37.77745354545455,-122.42531036363637,"519 Grove Street, San Francisco, CA 94102, United States of America",,519,Grove Street,,,94102,Western Addition,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""700 LAGUNA ST, SAN FRANCISCO, CA 94102""",37.777686450000004,-122.42635550229431,"700 Laguna Street, San Francisco, CA 94102, United States of America",700 Laguna,700,Laguna Street,,,94102,Western Addition,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""531 GROVE ST, SAN FRANCISCO, CA 94102""",37.77742190909091,-122.42555327272727,"531 Grove Street, San Francisco, CA 94102, United States of America",,531,Grove Street,,,94102,Western Addition,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""420 LINDEN ST, SAN FRANCISCO, CA 94102""",37.77623330612245,-122.42497063265306,"420 Linden Street, San Francisco, CA 94102, United States of America",,420,Linden Street,,,94102,Western Addition,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""555 TAYLOR ST, SAN FRANCISCO, CA 94102""",37.787683933333334,-122.41176906666666,"555 Taylor Street, San Francisco, CA 94102, United States of America",,555,Taylor Street,,,94102,Lower Nob Hill,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""310 TURK ST, SAN FRANCISCO, CA 94102""",37.782838500000004,-122.41436047058824,"310 Turk Street, San Francisco, CA 94102, United States of America",,310,Turk Street,,,94102,Tenderloin,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""210 PAGE ST, SAN FRANCISCO, CA 94102""",37.7738956,-122.423968,"Page Street, San Francisco, CA 94102, United States of America",Page Street,,Page Street,,,94102,Western Addition,San Francisco,California,CA,United States,us,0.5,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""471 ELLIS ST, SAN FRANCISCO, CA 94102""",37.78463423001817,-122.41387690425972,"471 Ellis Street, San Francisco, CA 94102, United States of America",,471,Ellis Street,,,94102,Tenderloin,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""366 PAGE ST, SAN FRANCISCO, CA 94102""",37.773612163265305,-122.42677918367347,"366 Page Street, San Francisco, CA 94102, United States of America",,366,Page Street,,,94102,Western Addition,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""745 GROVE ST, SAN FRANCISCO, CA 94102""",37.776986586206895,-122.42894975862069,"745 Grove Street, San Francisco, CA 94102, United States of America",,745,Grove Street,,,94102,Western Addition,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""555 FELL ST, SAN FRANCISCO, CA 94102""",37.77534146511628,-122.42686534883721,"555 Fell Street, San Francisco, CA 94102, United States of America",,555,Fell Street,,,94102,Western Addition,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""542 MASON ST, SAN FRANCISCO, CA 94102""",37.7887156,-122.410067,"Akiko's Sushi Bar, 542 Mason Street, San Francisco, CA 94102, United States of America",Akiko's Sushi Bar,542,Mason Street,,,94102,Union Square,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""318 TURK ST, SAN FRANCISCO, CA 94102""",37.782824500000004,-122.41446964705882,"318 Turk Street, San Francisco, CA 94102, United States of America",,318,Turk Street,,,94102,Tenderloin,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""501 GROVE ST, SAN FRANCISCO, CA 94102""",37.777501,-122.424946,"501 Grove Street, San Francisco, CA 94102, United States of America",,501,Grove Street,,,94102,Western Addition,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""572 GROVE ST, SAN FRANCISCO, CA 94102""",37.777535163265306,-122.42596055102041,"572 Grove Street, San Francisco, CA 94102, United States of America",,572,Grove Street,,,94102,Western Addition,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""208 LILY ST, SAN FRANCISCO, CA 94102""",37.77438731707317,-122.42444502439024,"208 Lily Street, San Francisco, CA 94102, United States of America",,208,Lily Street,,,94102,Western Addition,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""625 TAYLOR ST, SAN FRANCISCO, CA 94102""",37.78826795,-122.4120285562644,"625 Taylor Street, San Francisco, CA 94108, United States of America",,625,Taylor Street,,,94108,Lower Nob Hill,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""450 ELLIS ST, SAN FRANCISCO, CA 94102""",37.78483203814881,-122.41363485083204,"450 Ellis Street, San Francisco, CA 94102, United States of America",,450,Ellis Street,,,94102,Tenderloin,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""222 LEAVENWORTH ST, SAN FRANCISCO, CA 94102""",37.783231349999994,-122.41390542934022,"222 Leavenworth Street, San Francisco, CA 94102, United States of America",,222,Leavenworth Street,,,94102,Tenderloin,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""54 MCALLISTER ST, SAN FRANCISCO, CA 94102""",37.78105264,-122.41334452000001,"54 McAllister Street, San Francisco, CA 94102, United States of America",,54,McAllister Street,,,94102,Tenderloin,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""555 JONES ST, SAN FRANCISCO, CA 94102""",37.78628251020408,-122.41317524489796,"555 Jones Street, San Francisco, CA 94102, United States of America",,555,Jones Street,,,94102,Tenderloin,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""725 VAN NESS AVE, SAN FRANCISCO, CA 94102""",37.78211287755102,-122.42083620408164,"725 Van Ness Avenue, San Francisco, CA 94102, United States of America",,725,Van Ness Avenue,,,94102,Civic Center,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""138 HERMANN ST, SAN FRANCISCO, CA 94102""",37.77065646938775,-122.42746981632654,"138 Hermann Street, San Francisco, CA 94102, United States of America",,138,Hermann Street,,,94102,Western Addition,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""115 GOUGH ST, SAN FRANCISCO, CA 94102""",37.774416,-122.42258,"115 Gough Street, San Francisco, CA 94102, United States of America",,115,Gough Street,,,94102,Western Addition,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""421 HICKORY ST, SAN FRANCISCO, CA 94102""",37.77491440195953,-122.42639062746123,"421 Hickory Street, San Francisco, CA 94102, United States of America",,421,Hickory Street,,,94102,Western Addition,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""144 PAGE ST, SAN FRANCISCO, CA 94102""",37.774232749999996,-122.42325455361792,"144 Page Street, San Francisco, CA 94102, United States of America",,144,Page Street,,,94102,Western Addition,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""250 FELL ST, SAN FRANCISCO, CA 94102""",37.776134265306126,-122.42199810204082,"250 Fell Street, San Francisco, CA 94102, United States of America",,250,Fell Street,,,94102,Hayes Valley,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""208 IVY ST, SAN FRANCISCO, CA 94102""",37.777607959183676,-122.4217053877551,"208 Ivy Street, San Francisco, CA 94102, United States of America",,208,Ivy Street,,,94102,Western Addition,San Francisco,California,CA,United States,us,1,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""500 OAK ST, SAN FRANCISCO, CA 94102""",37.77445,-122.427716,"500 Oak Street, San Francisco, CA 94102, United States of America",,500,Oak Street,,,94102,Western Addition,San Francisco,California,CA,United States,us,1,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""74-78 PAGE ST, SAN FRANCISCO, CA 94102""",37.7738956,-122.423968,"Page Street, San Francisco, CA 94102, United States of America",Page Street,,Page Street,,,94102,Western Addition,San Francisco,California,CA,United States,us,0.5,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""581 IVY ST, SAN FRANCISCO, CA 94102""",37.77669145652174,-122.42757543478261,"581 Ivy Street, San Francisco, CA 94102, United States of America",,581,Ivy Street,,,94102,Western Addition,San Francisco,California,CA,United States,us,1,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""361-365 GROVE ST, SAN FRANCISCO, CA 94102""",37.77781775510204,-122.42247757142857,"361 Grove Street, San Francisco, CA 94102, United States of America",,361,Grove Street,,,94102,Western Addition,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""425-431 LINDEN ST, SAN FRANCISCO, CA 94102""",37.776063367346936,-122.42499195918367,"425 Linden Street, San Francisco, CA 94102, United States of America",,425,Linden Street,,,94102,Western Addition,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""512 OAK ST, SAN FRANCISCO, CA 94102""",37.77442942857143,-122.42787824489797,"512 Oak Street, San Francisco, CA 94102, United States of America",,512,Oak Street,,,94102,Western Addition,San Francisco,California,CA,United States,us,1,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""439-443 OAK ST, SAN FRANCISCO, CA 94102""",37.77443130612245,-122.42654885714285,"439 Oak Street, San Francisco, CA 94102, United States of America",,439,Oak Street,,,94102,Western Addition,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""480 GROVE ST, SAN FRANCISCO, CA 94102""",37.777734775510204,-122.4244266122449,"480 Grove Street, San Francisco, CA 94102, United States of America",,480,Grove Street,,,94102,Western Addition,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""231 ELLIS ST, SAN FRANCISCO, CA 94102""",37.78513026530612,-122.41004367346939,"231 Ellis Street, San Francisco, CA 94102, United States of America",,231,Ellis Street,,,94102,Tenderloin,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""149 BUCHANAN ST, SAN FRANCISCO, CA 94102""",37.77110646938776,-122.42697657142857,"149 Buchanan Street, San Francisco, CA 94102, United States of America",,149,Buchanan Street,,,94102,Western Addition,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""381 HAYES ST, SAN FRANCISCO, CA 94102""",37.7768153,-122.4225848,"Interior Define, 381 Hayes Street, San Francisco, CA 94102, United States of America",Interior Define,381,Hayes Street,,,94102,Hayes Valley,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""375 FELL ST, SAN FRANCISCO, CA 94102""",37.77573195918367,-122.42384018367348,"375 Fell Street, San Francisco, CA 94102, United States of America",,375,Fell Street,,,94102,Western Addition,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""174 TURK ST, SAN FRANCISCO, CA 94102""",37.78314687755102,-122.41194683673469,"174 Turk Street, San Francisco, CA 94102, United States of America",,174,Turk Street,,,94102,Tenderloin,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""50 LAGUNA ST, SAN FRANCISCO, CA 94102""",37.771617649999996,-122.42506698365129,"50 Laguna Street, San Francisco, CA 94102, United States of America",,50,Laguna Street,,,94102,Western Addition,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""466 OAK ST, SAN FRANCISCO, CA 94102""",37.77454516326531,-122.42696785714286,"466 Oak Street, San Francisco, CA 94102, United States of America",,466,Oak Street,,,94102,Western Addition,San Francisco,California,CA,United States,us,1,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""395 HAIGHT ST, SAN FRANCISCO, CA 94102""",37.77226093877551,-122.42857742857142,"395 Haight Street, San Francisco, CA 94102, United States of America",,395,Haight Street,,,94102,Western Addition,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""224 PAGE ST, SAN FRANCISCO, CA 94102""",37.77392828205128,-122.42429551282052,"224 Page Street, San Francisco, CA 94102, United States of America",,224,Page Street,,,94102,Western Addition,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""154 LILY ST, SAN FRANCISCO, CA 94102""",37.77452869387755,-122.42333212244898,"154 Lily Street, San Francisco, CA 94102, United States of America",,154,Lily Street,,,94102,Western Addition,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""693 SUTTER ST, FL6, SAN FRANCISCO, CA 94102""",37.788752833333334,-122.41166133333333,"693 Sutter Street, San Francisco, CA 94102, United States of America",,693,Sutter Street,,,94102,Lower Nob Hill,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""530 GROVE ST, 10, SAN FRANCISCO, CA 94102""",37.778008,-122.431272,"San Francisco, CA 94102, United States of America",,,,,San Francisco County,94102,,San Francisco,California,CA,United States,us,0.18699780861943027,1,,,,https://www.whosonfirst.org/docs/licenses/
"""508 GROVE ST, A, SAN FRANCISCO, CA 94102""",37.77764879591837,-122.42508806122449,"508 Grove Street, San Francisco, CA 94102, United States of America",,508,Grove Street,,,94102,Western Addition,San Francisco,California,CA,United States,us,0.9722222222222222,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""565 IVY ST, 567, SAN FRANCISCO, CA 94102""",37.777733,-122.425865,"565 Birch Street, San Francisco, CA 94102.0, United States of America",,565,Birch Street,Hayes Valley,San Francisco County,94102.0,,San Francisco,California,CA,United States,us,0,1,,© OpenAddresses contributors,BSD-3-Clause License,
"""240 OAK ST, SAN FRANCISCO, CA 94102""",37.775003,-122.42339466666667,"240 Oak Street, San Francisco, CA 94102, United States of America",,240,Oak Street,,,94102,Western Addition,San Francisco,California,CA,United States,us,1,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""438 LILY ST, SAN FRANCISCO, CA 94102""",37.77395181632653,-122.42787481632654,"438 Lily Street, San Francisco, CA 94102, United States of America",,438,Lily Street,,,94102,Western Addition,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""482 LINDEN ST, SAN FRANCISCO, CA 94102""",37.776125755102036,-122.42581269387755,"482 Linden Street, San Francisco, CA 94102, United States of America",,482,Linden Street,,,94102,Western Addition,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""501 GROVE ST, SAN FRANCISCO, CA 94102""",37.777501,-122.424946,"501 Grove Street, San Francisco, CA 94102, United States of America",,501,Grove Street,,,94102,Western Addition,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""101 GOUGH ST, SAN FRANCISCO, CA 94102""",37.7741858,-122.4225762,"101 Gough Street, San Francisco, CA 94102, United States of America",,101,Gough Street,,,94102,Western Addition,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""621 TAYLOR ST, SAN FRANCISCO, CA 94102""",37.788185999999996,-122.41202819105683,"621 Taylor Street, San Francisco, CA 94108, United States of America",,621,Taylor Street,,,94108,Lower Nob Hill,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""626 HAYES ST, SAN FRANCISCO, CA 94102""",37.77648063265306,-122.42678957142857,"626 Hayes Street, San Francisco, CA 94102, United States of America",,626,Hayes Street,,,94102,Western Addition,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""347 HAIGHT ST, SAN FRANCISCO, CA 94102""",37.772344204081634,-122.42792257142857,"347 Haight Street, San Francisco, CA 94102, United States of America",,347,Haight Street,,,94102,Western Addition,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""552 HAYES ST, SAN FRANCISCO, CA 94102""",37.77670062068965,-122.42506879310345,"552 Hayes Street, San Francisco, CA 94102, United States of America",,552,Hayes Street,,,94102,Western Addition,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""646-650 LAGUNA ST, SAN FRANCISCO, CA 94102""",37.777294,-122.42623,"646 Laguna Street, San Francisco, CA 94102.0, United States of America",,646,Laguna Street,Hayes Valley,San Francisco County,94102.0,,San Francisco,California,CA,United States,us,0.9,1,1,© OpenAddresses contributors,BSD-3-Clause License,
"""355 LAGUNA ST, SAN FRANCISCO, CA 94102""",37.774363877551025,-122.42594579591837,"355 Laguna Street, San Francisco, CA 94102, United States of America",,355,Laguna Street,,,94102,Western Addition,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""432 BUCHANAN ST, SAN FRANCISCO, CA 94102""",37.77409115384615,-122.42738092307692,"432 Buchanan Street, San Francisco, CA 94102, United States of America",,432,Buchanan Street,,,94102,Western Addition,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""113 HAIGHT ST, SAN FRANCISCO, CA 94102""",37.77280557142857,-122.4242915,"113 Haight Street, San Francisco, CA 94102, United States of America",,113,Haight Street,,,94102,Western Addition,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""460 ELLIS ST, SAN FRANCISCO, CA 94102""",37.78500685,-122.4138333552311,"460 Ellis Street, San Francisco, CA 94102, United States of America",,460,Ellis Street,,,94102,Tenderloin,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""616 HAYES ST, SAN FRANCISCO, CA 94102""",37.77649808163265,-122.42665242857143,"616 Hayes Street, San Francisco, CA 94102, United States of America",,616,Hayes Street,,,94102,Western Addition,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""1670 MARKET ST, SAN FRANCISCO, CA 94102""",37.77395728571429,-122.42100914285714,"1670 Market Street, San Francisco, CA 94102, United States of America",,1670,Market Street,,,94102,Hayes Valley,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""126 LAGUNA ST, SAN FRANCISCO, CA 94102""",37.7721143877551,-122.42528140816327,"126 Laguna Street, San Francisco, CA 94102, United States of America",,126,Laguna Street,,,94102,Western Addition,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""212 LILY ST, SAN FRANCISCO, CA 94102""",37.77437897560976,-122.42451053658536,"212 Lily Street, San Francisco, CA 94102, United States of America",,212,Lily Street,,,94102,Western Addition,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""140 LAGUNA ST, 3, SAN FRANCISCO, CA 94102""",37.778008,-122.431272,"San Francisco, CA 94102, United States of America",,,,,San Francisco County,94102,,San Francisco,California,CA,United States,us,0.18699780861943027,1,,,,https://www.whosonfirst.org/docs/licenses/
"""560 HAYES ST, SAN FRANCISCO, CA 94102""",37.77667703448276,-122.42525265517241,"560 Hayes Street, San Francisco, CA 94102, United States of America",,560,Hayes Street,,,94102,Western Addition,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""627 HAYES ST, SAN FRANCISCO, CA 94102""",37.77631763265306,-122.42675657142857,"627 Hayes Street, San Francisco, CA 94102, United States of America",,627,Hayes Street,,,94102,Western Addition,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""241 PAGE ST, SAN FRANCISCO, CA 94102""",37.7737046122449,-122.42473930612245,"241 Page Street, San Francisco, CA 94102, United States of America",,241,Page Street,,,94102,Western Addition,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""777-779 GROVE ST, SAN FRANCISCO, CA 94102""",37.77695127586207,-122.4292278275862,"777 Grove Street, San Francisco, CA 94102, United States of America",,777,Grove Street,,,94102,Western Addition,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""100 LAGUNA ST, SAN FRANCISCO, CA 94102""",37.77193,-122.425244,"100 Laguna Street, San Francisco, CA 94102, United States of America",,100,Laguna Street,,,94102,Western Addition,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""345 GOUGH ST, SAN FRANCISCO, CA 94102""",37.776653857142854,-122.42282612244898,"345 Gough Street, San Francisco, CA 94102, United States of America",,345,Gough Street,,,94102,Western Addition,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""444 LARKIN ST, SAN FRANCISCO, CA 94102""",37.78189134693878,-122.41713275510203,"444 Larkin Street, San Francisco, CA 94102, United States of America",,444,Larkin Street,,,94102,Civic Center,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""340 EDDY ST, 100, SAN FRANCISCO, CA 94102""",37.778008,-122.431272,"San Francisco, CA 94102, United States of America",,,,,San Francisco County,94102,,San Francisco,California,CA,United States,us,0.18699780861943027,1,,,,https://www.whosonfirst.org/docs/licenses/
"""406 BUCHANAN ST, SAN FRANCISCO, CA 94102""",37.77366433333333,-122.42729433333334,"406 Buchanan Street, San Francisco, CA 94102, United States of America",,406,Buchanan Street,,,94102,Western Addition,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""535 TAYLOR ST, SAN FRANCISCO, CA 94102""",37.787454600000004,-122.41189063599123,"535 Taylor Street, San Francisco, CA 94102, United States of America",,535,Taylor Street,,,94102,Lower Nob Hill,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""225 JONES ST, SAN FRANCISCO, CA 94102""",37.78328075510204,-122.41257206122448,"225 Jones Street, San Francisco, CA 94102, United States of America",,225,Jones Street,,,94102,Tenderloin,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""65 LAUSSAT ST, SAN FRANCISCO, CA 94102""",37.77190715068493,-122.42760078082192,"65 Laussat Street, San Francisco, CA 94102, United States of America",,65,Laussat Street,,,94102,Western Addition,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""277 ROSE ST, SAN FRANCISCO, CA 94102""",37.77317616326531,-122.42513585714286,"277 Rose Street, San Francisco, CA 94102, United States of America",,277,Rose Street,,,94102,Western Addition,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""528 LARKIN ST, SAN FRANCISCO, CA 94102""",37.7827554,-122.4172734,"528 Larkin Street, San Francisco, CA 94102, United States of America",,528,Larkin Street,,,94102,Civic Center,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""640 POLK ST, SAN FRANCISCO, CA 94102""",37.78279266199277,-122.41901313239856,"640 Polk Street, San Francisco, CA 94102, United States of America",,640,Polk Street,,,94102,Civic Center,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""880 FRANKLIN ST, SAN FRANCISCO, CA 94102""",37.78248085714286,-122.42231728571429,"880 Franklin Street, San Francisco, CA 94102, United States of America",,880,Franklin Street,,,94102,Hayes Valley,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""424 JONES ST, SAN FRANCISCO, CA 94102""",37.7851,-122.4127245,"424 Jones Street, San Francisco, CA 94102, United States of America",,424,Jones Street,,,94102,Tenderloin,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""441 ELLIS ST, SAN FRANCISCO, CA 94102""",37.7845234,-122.41345133251772,"441 Ellis Street, San Francisco, CA 94102, United States of America",,441,Ellis Street,,,94102,Tenderloin,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""512 VAN NESS AVE, SAN FRANCISCO, CA 94102""",37.7802556,-122.4200416,"Chase, 512 Van Ness Avenue, San Francisco, CA 94102, United States of America",Chase,512,Van Ness Avenue,,,94102,Civic Center,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""1684 MARKET ST, SAN FRANCISCO, CA 94102""",37.773939142857145,-122.42103157142857,"1684 Market Street, San Francisco, CA 94102, United States of America",,1684,Market Street,,,94102,Hayes Valley,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
